2.5277269999999987	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.5486250000000013	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.568515000000005	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.588868000000005	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.608198999999999	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.6290479999999974	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.649174000000002	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.6701170000000047	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.68084300000001	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.710310000000007	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.7302800000000076	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.74028100000001	,0.9999999999999999	,0.9320764462809917	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.7603349999999978	,0.9999999999999999	,0.9322055785123967	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.790379999999999	,0.9999999999999999	,0.9322055785123967	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.8010710000000074	,0.9999999999999999	,0.9322055785123967	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
